3.744,3.423,14.551,0.243,0.250,0.935,2.600,2.224,8.122,0.691,0.751,4.003,0.066,0.056,0.830,0.143,0.141,0.662
3.727,3.408,14.486,0.228,0.235,0.880,2.601,2.224,8.124,0.692,0.752,4.007,0.065,0.055,0.816,0.142,0.141,0.659
3.724,3.408,14.475,0.247,0.254,0.950,2.579,2.206,8.054,0.690,0.751,3.999,0.064,0.054,0.806,0.145,0.143,0.667
3.739,3.424,14.527,0.248,0.256,0.956,2.593,2.218,8.100,0.691,0.754,4.008,0.063,0.054,0.799,0.143,0.142,0.663
3.738,3.434,14.534,0.319,0.329,1.227,2.527,2.162,7.893,0.678,0.743,3.941,0.062,0.053,0.790,0.151,0.148,0.682
3.693,3.420,14.457,0.464,0.478,1.787,2.329,1.992,7.274,0.668,0.738,3.897,0.061,0.052,0.776,0.170,0.159,0.722
3.834,3.562,15.001,0.416,0.429,1.602,2.486,2.127,7.766,0.709,0.801,4.178,0.059,0.051,0.750,0.163,0.154,0.705
4.059,3.807,16.029,0.280,0.288,1.077,2.748,2.350,8.583,0.826,0.976,4.966,0.058,0.050,0.739,0.146,0.143,0.665
3.927,3.623,15.407,0.140,0.145,0.540,2.809,2.403,8.774,0.787,0.893,4.645,0.067,0.056,0.839,0.124,0.127,0.609
3.854,3.532,15.014,0.143,0.148,0.552,2.771,2.370,8.657,0.744,0.826,4.349,0.066,0.055,0.829,0.129,0.132,0.627
3.747,3.431,14.581,0.178,0.184,0.686,2.655,2.272,8.295,0.710,0.782,4.134,0.064,0.054,0.812,0.139,0.140,0.654
3.603,3.305,14.114,0.205,0.211,0.787,2.490,2.130,7.776,0.697,0.765,4.055,0.065,0.055,0.824,0.146,0.145,0.672
3.561,3.268,13.959,0.230,0.236,0.884,2.432,2.081,7.597,0.683,0.747,3.966,0.066,0.055,0.828,0.150,0.148,0.684
3.588,3.290,14.004,0.251,0.259,0.968,2.456,2.101,7.671,0.663,0.725,3.850,0.066,0.056,0.827,0.152,0.149,0.688
3.483,3.201,13.695,0.277,0.285,1.066,2.326,1.989,7.265,0.654,0.715,3.798,0.069,0.058,0.866,0.158,0.153,0.701
3.485,3.205,13.709,0.292,0.300,1.123,2.312,1.978,7.222,0.653,0.714,3.790,0.069,0.058,0.870,0.159,0.154,0.704
3.626,3.328,14.153,0.283,0.291,1.088,2.460,2.105,7.684,0.663,0.725,3.850,0.066,0.057,0.838,0.155,0.150,0.693
3.685,3.380,14.361,0.271,0.279,1.044,2.523,2.158,7.879,0.674,0.737,3.913,0.066,0.058,0.840,0.152,0.148,0.685
3.704,3.398,14.445,0.263,0.271,1.010,2.543,2.175,7.941,0.682,0.746,3.960,0.066,0.059,0.852,0.151,0.147,0.683
3.732,3.419,14.564,0.210,0.216,0.807,2.613,2.234,8.159,0.700,0.766,4.066,0.068,0.060,0.869,0.143,0.142,0.663
3.772,3.450,14.702,0.171,0.176,0.656,2.690,2.301,8.401,0.706,0.774,4.106,0.069,0.062,0.891,0.136,0.137,0.647
3.754,3.439,14.698,0.182,0.188,0.701,2.649,2.265,8.272,0.713,0.782,4.148,0.071,0.065,0.925,0.139,0.139,0.653
3.756,3.445,14.757,0.184,0.189,0.707,2.644,2.262,8.258,0.715,0.786,4.162,0.075,0.070,0.980,0.139,0.138,0.651
3.648,3.350,14.491,0.159,0.163,0.610,2.554,2.184,7.975,0.718,0.789,4.178,0.083,0.078,1.086,0.136,0.136,0.642
3.574,3.286,14.275,0.139,0.143,0.536,2.509,2.146,7.835,0.709,0.781,4.130,0.086,0.082,1.141,0.131,0.134,0.632
3.554,3.288,14.221,0.310,0.319,1.193,2.335,1.997,7.293,0.667,0.737,3.891,0.086,0.085,1.155,0.156,0.149,0.690
3.573,3.326,14.333,0.436,0.450,1.679,2.236,1.913,6.985,0.647,0.718,3.781,0.086,0.088,1.171,0.168,0.157,0.717
3.584,3.344,14.429,0.452,0.465,1.737,2.230,1.907,6.965,0.646,0.721,3.784,0.088,0.095,1.228,0.168,0.156,0.715
3.587,3.349,14.522,0.391,0.403,1.505,2.283,1.953,7.130,0.658,0.738,3.865,0.093,0.104,1.323,0.161,0.152,0.698
3.604,3.360,14.622,0.306,0.315,1.177,2.377,2.033,7.424,0.674,0.757,3.959,0.097,0.111,1.389,0.151,0.145,0.674
3.640,3.388,14.756,0.255,0.263,0.983,2.456,2.101,7.672,0.685,0.770,4.025,0.099,0.113,1.416,0.144,0.140,0.659
3.652,3.397,14.801,0.238,0.245,0.914,2.482,2.123,7.753,0.689,0.775,4.052,0.099,0.114,1.424,0.144,0.140,0.658
3.649,3.384,14.767,0.158,0.162,0.606,2.560,2.189,7.995,0.700,0.787,4.115,0.099,0.114,1.420,0.132,0.132,0.631
3.641,3.372,14.742,0.098,0.101,0.378,2.606,2.229,8.140,0.715,0.802,4.199,0.098,0.113,1.412,0.123,0.127,0.613
3.612,3.368,14.828,0.084,0.087,0.324,2.571,2.199,8.028,0.727,0.825,4.292,0.105,0.131,1.570,0.124,0.127,0.613
3.594,3.444,15.464,0.079,0.082,0.304,2.475,2.117,7.729,0.785,0.929,4.722,0.130,0.190,2.094,0.127,0.128,0.614
3.639,3.510,15.811,0.076,0.078,0.291,2.508,2.145,7.832,0.794,0.950,4.802,0.138,0.211,2.276,0.124,0.126,0.610
3.648,3.525,15.887,0.074,0.077,0.285,2.517,2.153,7.863,0.793,0.953,4.805,0.140,0.217,2.324,0.124,0.126,0.609
3.591,3.470,15.648,0.071,0.073,0.274,2.482,2.123,7.752,0.775,0.931,4.694,0.139,0.216,2.315,0.125,0.126,0.612
3.529,3.412,15.408,0.071,0.073,0.274,2.431,2.079,7.594,0.763,0.917,4.623,0.138,0.215,2.300,0.126,0.127,0.617
3.492,3.379,15.267,0.074,0.076,0.286,2.398,2.051,7.489,0.755,0.909,4.580,0.137,0.215,2.291,0.128,0.129,0.622
3.470,3.357,15.181,0.066,0.068,0.253,2.388,2.043,7.460,0.753,0.905,4.563,0.137,0.214,2.289,0.126,0.127,0.617
3.441,3.331,15.074,0.065,0.067,0.252,2.366,2.023,7.389,0.749,0.901,4.540,0.136,0.213,2.278,0.125,0.126,0.616
3.371,3.270,14.849,0.067,0.069,0.257,2.290,1.959,7.151,0.752,0.904,4.559,0.136,0.212,2.264,0.126,0.126,0.618
3.309,3.203,14.535,0.068,0.070,0.261,2.248,1.922,7.020,0.736,0.881,4.450,0.132,0.203,2.182,0.127,0.127,0.621
3.256,3.131,14.123,0.070,0.072,0.270,2.235,1.912,6.982,0.699,0.832,4.216,0.124,0.187,2.027,0.128,0.128,0.627
3.178,3.034,13.610,0.072,0.074,0.279,2.194,1.876,6.853,0.670,0.789,4.019,0.114,0.165,1.827,0.128,0.128,0.633
2.950,2.760,12.270,0.098,0.101,0.378,2.010,1.720,6.280,0.607,0.683,3.567,0.092,0.115,1.369,0.142,0.140,0.675
2.852,2.652,11.684,0.153,0.158,0.590,1.900,1.625,5.935,0.561,0.623,3.278,0.081,0.095,1.163,0.157,0.151,0.717
2.802,2.592,11.374,0.142,0.146,0.544,1.889,1.616,5.902,0.543,0.599,3.164,0.075,0.083,1.054,0.153,0.148,0.711
2.723,2.510,10.977,0.159,0.163,0.611,1.818,1.555,5.677,0.519,0.567,3.012,0.070,0.073,0.951,0.158,0.152,0.726
2.654,2.444,10.653,0.205,0.211,0.787,1.728,1.478,5.397,0.492,0.534,2.847,0.066,0.065,0.877,0.164,0.156,0.745
2.623,2.412,10.490,0.214,0.221,0.823,1.703,1.457,5.320,0.481,0.520,2.777,0.064,0.061,0.830,0.162,0.154,0.740
2.593,2.380,10.348,0.202,0.208,0.779,1.693,1.448,5.288,0.477,0.514,2.750,0.061,0.057,0.796,0.160,0.151,0.735
2.535,2.328,10.111,0.241,0.248,0.926,1.612,1.379,5.037,0.456,0.490,2.625,0.060,0.055,0.766,0.167,0.156,0.756
2.467,2.274,9.881,0.321,0.330,1.236,1.477,1.264,4.615,0.437,0.470,2.515,0.059,0.053,0.751,0.172,0.157,0.764
2.409,2.215,9.741,0.221,0.227,0.850,1.504,1.286,4.698,0.472,0.506,2.715,0.061,0.054,0.770,0.151,0.141,0.708
2.374,2.176,9.610,0.184,0.189,0.706,1.512,1.293,4.722,0.475,0.509,2.729,0.062,0.053,0.766,0.142,0.132,0.685
2.305,2.104,9.282,0.147,0.151,0.565,1.523,1.302,4.758,0.444,0.476,2.554,0.061,0.052,0.743,0.130,0.122,0.663
2.031,1.850,8.200,0.129,0.133,0.497,1.324,1.132,4.136,0.386,0.412,2.209,0.055,0.048,0.664,0.137,0.126,0.694
1.431,1.308,5.916,0.128,0.132,0.492,0.782,0.667,2.445,0.265,0.284,1.510,0.047,0.042,0.525,0.208,0.182,0.945
1.297,1.185,5.393,0.131,0.135,0.504,0.687,0.587,2.150,0.234,0.251,1.333,0.044,0.040,0.478,0.199,0.172,0.928
1.227,1.119,5.121,0.129,0.133,0.497,0.640,0.546,2.003,0.220,0.235,1.247,0.044,0.039,0.457,0.194,0.166,0.916
1.216,1.111,5.074,0.171,0.176,0.658,0.609,0.519,1.905,0.210,0.225,1.190,0.044,0.039,0.446,0.181,0.152,0.875
1.220,1.125,5.099,0.239,0.246,0.919,0.571,0.488,1.787,0.197,0.212,1.121,0.039,0.036,0.417,0.174,0.143,0.854
1.190,1.099,4.984,0.252,0.259,0.969,0.543,0.462,1.696,0.187,0.202,1.068,0.037,0.035,0.399,0.171,0.140,0.852
1.183,1.094,4.957,0.260,0.268,1.001,0.532,0.454,1.665,0.184,0.199,1.049,0.036,0.034,0.393,0.170,0.138,0.848
1.194,1.104,4.999,0.256,0.263,0.984,0.542,0.462,1.695,0.187,0.202,1.066,0.037,0.035,0.399,0.172,0.141,0.857
1.150,1.065,4.818,0.291,0.300,1.120,0.491,0.419,1.536,0.171,0.184,0.970,0.037,0.034,0.374,0.160,0.128,0.817
1.182,1.097,4.943,0.302,0.311,1.162,0.507,0.432,1.584,0.175,0.188,0.996,0.035,0.033,0.376,0.163,0.131,0.824
1.229,1.138,5.122,0.284,0.293,1.093,0.551,0.470,1.722,0.188,0.203,1.071,0.036,0.034,0.396,0.169,0.139,0.840
1.271,1.175,5.286,0.264,0.272,1.016,0.594,0.507,1.857,0.202,0.217,1.149,0.038,0.036,0.417,0.173,0.143,0.846
1.278,1.176,5.313,0.214,0.221,0.825,0.630,0.537,1.970,0.215,0.230,1.218,0.041,0.038,0.441,0.178,0.149,0.860
1.350,1.238,5.588,0.188,0.193,0.722,0.699,0.596,2.185,0.235,0.252,1.335,0.044,0.040,0.471,0.184,0.157,0.874
1.903,1.741,7.645,0.240,0.247,0.924,1.168,0.998,3.649,0.323,0.346,1.850,0.046,0.042,0.554,0.126,0.107,0.669
1.997,1.830,8.016,0.253,0.261,0.973,1.232,1.053,3.850,0.340,0.366,1.954,0.047,0.044,0.579,0.125,0.107,0.660
2.012,1.841,8.079,0.218,0.224,0.838,1.278,1.093,3.992,0.349,0.376,2.008,0.048,0.045,0.595,0.119,0.104,0.646
1.978,1.814,7.972,0.224,0.231,0.863,1.238,1.058,3.867,0.344,0.371,1.979,0.048,0.046,0.603,0.124,0.107,0.660
1.917,1.761,7.772,0.218,0.224,0.837,1.187,1.015,3.708,0.335,0.363,1.931,0.048,0.049,0.616,0.130,0.111,0.680
1.758,1.618,7.213,0.190,0.196,0.731,1.068,0.913,3.336,0.314,0.341,1.810,0.047,0.050,0.615,0.139,0.118,0.720
1.252,1.159,5.306,0.178,0.184,0.686,0.633,0.541,1.980,0.222,0.243,1.275,0.042,0.044,0.501,0.177,0.147,0.864
1.095,1.006,4.682,0.115,0.118,0.440,0.563,0.480,1.759,0.199,0.218,1.141,0.039,0.040,0.450,0.180,0.149,0.892
1.028,0.939,4.414,0.089,0.091,0.342,0.533,0.455,1.667,0.188,0.207,1.082,0.038,0.038,0.426,0.179,0.148,0.895
0.978,0.891,4.219,0.074,0.076,0.284,0.508,0.433,1.590,0.181,0.199,1.039,0.037,0.037,0.411,0.178,0.145,0.896
0.967,0.882,4.181,0.078,0.081,0.301,0.500,0.427,1.563,0.178,0.196,1.024,0.036,0.037,0.403,0.175,0.142,0.891
0.980,0.895,4.233,0.084,0.086,0.324,0.506,0.432,1.581,0.180,0.199,1.036,0.036,0.037,0.404,0.175,0.142,0.889
1.012,0.925,4.355,0.086,0.089,0.334,0.524,0.447,1.641,0.187,0.206,1.075,0.037,0.037,0.415,0.176,0.144,0.890
1.074,0.983,4.594,0.097,0.100,0.373,0.560,0.477,1.750,0.199,0.219,1.144,0.039,0.039,0.435,0.179,0.147,0.891
1.168,1.072,4.960,0.105,0.108,0.404,0.618,0.527,1.933,0.218,0.240,1.256,0.041,0.041,0.464,0.185,0.155,0.903
1.338,1.231,5.619,0.123,0.127,0.473,0.724,0.618,2.264,0.253,0.277,1.455,0.045,0.044,0.513,0.193,0.165,0.914
1.892,1.737,7.741,0.140,0.144,0.538,1.179,1.008,3.683,0.365,0.397,2.107,0.052,0.049,0.650,0.156,0.139,0.762
2.268,2.076,9.203,0.091,0.094,0.351,1.533,1.311,4.788,0.461,0.501,2.667,0.059,0.054,0.746,0.124,0.116,0.651
2.488,2.279,10.070,0.084,0.087,0.325,1.705,1.458,5.326,0.513,0.559,2.973,0.064,0.058,0.812,0.121,0.116,0.635
2.649,2.444,10.762,0.174,0.180,0.671,1.728,1.478,5.398,0.550,0.603,3.195,0.066,0.061,0.849,0.130,0.123,0.649
2.811,2.599,11.406,0.184,0.190,0.708,1.839,1.572,5.742,0.589,0.650,3.432,0.068,0.063,0.877,0.132,0.124,0.647
3.012,2.780,12.168,0.083,0.085,0.319,2.086,1.784,6.515,0.657,0.729,3.838,0.068,0.064,0.881,0.119,0.117,0.615
3.394,3.105,13.225,0.095,0.098,0.365,2.519,2.155,7.869,0.606,0.679,3.555,0.064,0.062,0.841,0.111,0.111,0.596
3.549,3.258,13.781,0.215,0.221,0.828,2.534,2.167,7.915,0.609,0.684,3.577,0.062,0.063,0.829,0.129,0.122,0.632
3.724,3.428,14.452,0.271,0.280,1.044,2.615,2.237,8.170,0.641,0.722,3.768,0.061,0.064,0.827,0.136,0.126,0.642
3.653,3.374,14.395,0.250,0.257,0.960,2.523,2.158,7.881,0.684,0.768,4.018,0.067,0.069,0.911,0.130,0.122,0.625
3.629,3.347,14.345,0.214,0.220,0.824,2.525,2.160,7.887,0.693,0.773,4.058,0.070,0.073,0.956,0.126,0.121,0.619
3.615,3.328,14.286,0.179,0.184,0.688,2.550,2.181,7.964,0.691,0.767,4.036,0.072,0.075,0.982,0.124,0.121,0.615
3.624,3.333,14.332,0.147,0.151,0.566,2.587,2.213,8.081,0.695,0.770,4.058,0.074,0.079,1.017,0.121,0.119,0.610
3.638,3.344,14.408,0.115,0.119,0.443,2.629,2.248,8.210,0.699,0.776,4.085,0.076,0.084,1.067,0.118,0.118,0.603
3.613,3.327,14.373,0.089,0.092,0.344,2.631,2.250,8.218,0.697,0.776,4.079,0.079,0.091,1.132,0.117,0.117,0.600
3.579,3.310,14.386,0.073,0.075,0.281,2.596,2.221,8.110,0.709,0.794,4.159,0.084,0.103,1.237,0.117,0.118,0.598
3.591,3.333,14.543,0.065,0.067,0.250,2.604,2.227,8.134,0.716,0.807,4.215,0.090,0.115,1.348,0.116,0.117,0.596
3.591,3.359,14.758,0.061,0.062,0.232,2.591,2.216,8.092,0.724,0.827,4.285,0.100,0.137,1.553,0.116,0.117,0.595
3.543,3.398,15.240,0.057,0.058,0.217,2.484,2.124,7.757,0.758,0.902,4.572,0.127,0.195,2.096,0.118,0.119,0.597
3.527,3.408,15.386,0.054,0.055,0.207,2.456,2.101,7.671,0.762,0.917,4.622,0.136,0.215,2.288,0.119,0.120,0.598
3.526,3.414,15.449,0.053,0.054,0.204,2.450,2.095,7.651,0.764,0.922,4.637,0.140,0.223,2.359,0.119,0.120,0.599
3.522,3.416,15.473,0.055,0.056,0.211,2.443,2.089,7.629,0.763,0.923,4.638,0.142,0.227,2.396,0.120,0.120,0.600
3.515,3.412,15.465,0.060,0.062,0.232,2.430,2.078,7.590,0.761,0.921,4.626,0.142,0.229,2.415,0.121,0.121,0.603
3.507,3.406,15.440,0.068,0.070,0.261,2.417,2.068,7.551,0.757,0.916,4.602,0.143,0.230,2.420,0.122,0.121,0.606
3.480,3.381,15.333,0.073,0.075,0.279,2.390,2.045,7.467,0.751,0.909,4.565,0.142,0.229,2.411,0.123,0.123,0.609
3.451,3.351,15.206,0.067,0.069,0.258,2.374,2.030,7.413,0.746,0.902,4.531,0.141,0.227,2.392,0.124,0.123,0.611
3.408,3.308,15.018,0.067,0.069,0.257,2.338,2.000,7.302,0.738,0.892,4.483,0.140,0.224,2.360,0.125,0.124,0.615
3.385,3.283,14.900,0.059,0.061,0.227,2.328,1.991,7.273,0.735,0.886,4.459,0.138,0.219,2.325,0.125,0.124,0.615
3.420,3.307,14.967,0.052,0.054,0.202,2.375,2.031,7.418,0.736,0.886,4.465,0.136,0.214,2.280,0.120,0.120,0.603
3.442,3.303,14.870,0.052,0.053,0.199,2.413,2.064,7.538,0.730,0.870,4.405,0.129,0.198,2.130,0.118,0.118,0.598
3.415,3.198,14.184,0.052,0.054,0.201,2.454,2.099,7.665,0.685,0.782,4.055,0.107,0.146,1.669,0.116,0.117,0.595
3.402,3.163,13.946,0.053,0.054,0.204,2.463,2.106,7.691,0.672,0.758,3.957,0.100,0.128,1.500,0.114,0.116,0.593
3.379,3.133,13.785,0.054,0.056,0.211,2.450,2.095,7.652,0.664,0.746,3.902,0.096,0.120,1.428,0.114,0.115,0.592
3.346,3.097,13.610,0.057,0.059,0.220,2.427,2.076,7.582,0.655,0.733,3.843,0.094,0.114,1.374,0.113,0.114,0.591
3.283,3.035,13.331,0.060,0.062,0.232,2.377,2.033,7.424,0.642,0.718,3.764,0.091,0.109,1.319,0.113,0.113,0.592
3.226,2.978,13.067,0.065,0.067,0.250,2.332,1.995,7.286,0.629,0.700,3.679,0.087,0.103,1.260,0.112,0.112,0.592
3.164,2.913,12.754,0.073,0.075,0.280,2.287,1.956,7.143,0.609,0.676,3.560,0.083,0.095,1.177,0.111,0.111,0.593
3.033,2.784,12.161,0.085,0.087,0.326,2.183,1.867,6.820,0.577,0.636,3.359,0.077,0.083,1.058,0.112,0.111,0.598
2.748,2.527,11.084,0.130,0.134,0.499,1.889,1.616,5.901,0.532,0.583,3.091,0.071,0.073,0.949,0.126,0.122,0.644
2.549,2.352,10.254,0.229,0.236,0.881,1.651,1.412,5.159,0.463,0.505,2.681,0.063,0.064,0.833,0.144,0.133,0.699
2.291,2.126,9.257,0.337,0.347,1.297,1.344,1.149,4.200,0.389,0.425,2.254,0.056,0.058,0.744,0.165,0.146,0.762
2.024,1.876,8.221,0.300,0.309,1.154,1.165,0.996,3.639,0.341,0.372,1.972,0.051,0.054,0.667,0.167,0.146,0.788
1.453,1.354,6.084,0.241,0.248,0.928,0.734,0.626,2.293,0.247,0.272,1.425,0.045,0.049,0.555,0.186,0.158,0.882
1.221,1.132,5.197,0.163,0.168,0.627,0.618,0.527,1.930,0.214,0.237,1.235,0.042,0.046,0.506,0.184,0.154,0.897
1.106,1.021,4.755,0.122,0.126,0.471,0.564,0.481,1.763,0.198,0.220,1.143,0.041,0.044,0.481,0.180,0.149,0.898
1.047,0.964,4.527,0.116,0.119,0.445,0.529,0.451,1.654,0.187,0.208,1.081,0.040,0.043,0.462,0.175,0.142,0.884
0.996,0.916,4.330,0.102,0.105,0.391,0.503,0.429,1.573,0.179,0.199,1.035,0.039,0.042,0.449,0.173,0.140,0.881
0.957,0.877,4.175,0.091,0.094,0.351,0.483,0.411,1.510,0.174,0.193,0.999,0.038,0.042,0.438,0.170,0.137,0.877
0.926,0.847,4.052,0.082,0.084,0.314,0.467,0.398,1.462,0.170,0.188,0.974,0.039,0.042,0.431,0.168,0.135,0.872
0.900,0.820,3.948,0.070,0.072,0.270,0.456,0.388,1.426,0.167,0.184,0.954,0.039,0.042,0.425,0.167,0.134,0.873
0.885,0.805,3.886,0.065,0.067,0.251,0.448,0.381,1.401,0.165,0.182,0.939,0.039,0.041,0.421,0.167,0.133,0.873
0.889,0.810,3.901,0.080,0.082,0.308,0.443,0.377,1.385,0.163,0.179,0.929,0.039,0.041,0.415,0.164,0.130,0.863
0.905,0.827,3.962,0.101,0.104,0.390,0.442,0.376,1.382,0.162,0.179,0.926,0.038,0.040,0.414,0.161,0.127,0.850
0.918,0.840,4.013,0.111,0.114,0.426,0.445,0.378,1.391,0.163,0.180,0.932,0.039,0.041,0.416,0.161,0.127,0.848
0.928,0.849,4.049,0.106,0.109,0.409,0.452,0.385,1.416,0.166,0.182,0.947,0.039,0.041,0.421,0.164,0.130,0.856
0.947,0.866,4.124,0.101,0.105,0.390,0.466,0.397,1.460,0.171,0.188,0.975,0.040,0.042,0.433,0.168,0.135,0.866
0.995,0.913,4.312,0.116,0.120,0.448,0.489,0.417,1.531,0.178,0.196,1.018,0.042,0.043,0.449,0.170,0.137,0.866
1.065,0.979,4.582,0.126,0.130,0.486,0.529,0.450,1.655,0.192,0.210,1.092,0.044,0.046,0.477,0.174,0.143,0.872
1.157,1.064,4.939,0.114,0.117,0.439,0.595,0.507,1.862,0.213,0.232,1.214,0.047,0.049,0.521,0.187,0.158,0.904
1.352,1.250,5.697,0.154,0.158,0.590,0.707,0.603,2.209,0.246,0.268,1.406,0.050,0.052,0.577,0.196,0.169,0.914
1.932,1.784,7.896,0.198,0.204,0.765,1.163,0.994,3.634,0.346,0.375,1.995,0.054,0.057,0.702,0.171,0.153,0.800
2.094,1.941,8.560,0.214,0.221,0.825,1.254,1.072,3.916,0.376,0.410,2.177,0.058,0.064,0.790,0.191,0.174,0.852
2.257,2.101,9.296,0.185,0.190,0.710,1.403,1.200,4.384,0.423,0.466,2.463,0.066,0.077,0.929,0.181,0.168,0.811
2.500,2.350,10.501,0.118,0.121,0.452,1.658,1.418,5.178,0.498,0.562,2.931,0.082,0.110,1.244,0.145,0.140,0.697
2.712,2.656,12.193,0.098,0.101,0.379,1.756,1.502,5.486,0.602,0.727,3.654,0.119,0.194,2.020,0.136,0.132,0.654
2.805,2.772,12.797,0.112,0.116,0.432,1.790,1.531,5.591,0.632,0.771,3.854,0.131,0.219,2.259,0.140,0.135,0.659
2.881,2.831,12.994,0.124,0.127,0.476,1.850,1.582,5.779,0.639,0.775,3.886,0.128,0.211,2.192,0.140,0.136,0.660
2.833,2.686,12.010,0.148,0.153,0.571,1.868,1.598,5.835,0.571,0.653,3.383,0.097,0.137,1.527,0.149,0.145,0.694
2.803,2.640,11.691,0.203,0.209,0.782,1.805,1.544,5.637,0.547,0.617,3.221,0.087,0.115,1.322,0.161,0.155,0.728
2.777,2.614,11.536,0.246,0.253,0.945,1.747,1.494,5.457,0.534,0.599,3.133,0.084,0.108,1.256,0.167,0.160,0.745
2.716,2.576,11.404,0.316,0.326,1.217,1.611,1.378,5.032,0.521,0.589,3.069,0.086,0.113,1.308,0.182,0.171,0.779
2.795,2.664,11.845,0.283,0.292,1.090,1.697,1.451,5.300,0.547,0.625,3.236,0.093,0.130,1.457,0.176,0.167,0.762
2.870,2.832,12.905,0.309,0.318,1.187,1.637,1.400,5.111,0.630,0.757,3.819,0.121,0.195,2.050,0.174,0.163,0.738
2.940,2.915,13.346,0.301,0.310,1.160,1.677,1.434,5.238,0.659,0.797,4.004,0.129,0.211,2.209,0.173,0.162,0.736
3.048,3.005,13.729,0.242,0.249,0.931,1.821,1.557,5.687,0.692,0.832,4.193,0.130,0.210,2.208,0.163,0.155,0.710
3.221,3.118,14.015,0.224,0.231,0.862,2.035,1.741,6.355,0.688,0.814,4.137,0.118,0.182,1.962,0.156,0.151,0.699
3.380,3.158,13.748,0.270,0.278,1.039,2.227,1.905,6.955,0.643,0.718,3.765,0.087,0.109,1.296,0.154,0.149,0.693
3.486,3.224,13.917,0.270,0.278,1.041,2.332,1.995,7.284,0.649,0.714,3.781,0.080,0.088,1.119,0.154,0.149,0.693
3.599,3.310,14.240,0.229,0.236,0.881,2.477,2.119,7.738,0.670,0.734,3.893,0.077,0.081,1.062,0.144,0.141,0.666
3.715,3.402,14.590,0.176,0.181,0.678,2.636,2.255,8.234,0.693,0.756,4.021,0.075,0.076,1.017,0.134,0.134,0.640
3.788,3.459,14.812,0.137,0.142,0.529,2.739,2.343,8.555,0.711,0.774,4.120,0.074,0.072,0.988,0.127,0.129,0.620
3.849,3.509,14.995,0.128,0.132,0.493,2.805,2.400,8.763,0.718,0.781,4.160,0.073,0.070,0.965,0.124,0.127,0.614
3.851,3.512,15.000,0.142,0.146,0.545,2.789,2.386,8.712,0.721,0.784,4.178,0.073,0.067,0.948,0.126,0.128,0.617
3.846,3.508,14.981,0.167,0.172,0.643,2.758,2.359,8.613,0.718,0.780,4.160,0.072,0.066,0.938,0.131,0.131,0.627
3.836,3.499,14.949,0.165,0.170,0.635,2.754,2.355,8.602,0.715,0.776,4.138,0.073,0.066,0.949,0.129,0.130,0.625
3.737,3.413,14.664,0.179,0.184,0.688,2.642,2.260,8.252,0.705,0.765,4.079,0.078,0.071,1.011,0.133,0.134,0.633
3.700,3.379,14.536,0.180,0.186,0.694,2.608,2.231,8.145,0.699,0.758,4.045,0.079,0.071,1.016,0.134,0.134,0.635
3.703,3.384,14.532,0.200,0.206,0.771,2.590,2.216,8.091,0.699,0.758,4.042,0.077,0.068,0.984,0.137,0.137,0.644
3.773,3.449,14.727,0.225,0.232,0.867,2.630,2.250,8.216,0.707,0.768,4.095,0.071,0.061,0.901,0.139,0.138,0.647
3.803,3.475,14.801,0.215,0.222,0.828,2.671,2.285,8.344,0.712,0.774,4.124,0.069,0.058,0.864,0.136,0.136,0.642
3.783,3.456,14.696,0.214,0.221,0.825,2.663,2.278,8.318,0.704,0.764,4.073,0.066,0.057,0.835,0.137,0.137,0.645
3.746,3.426,14.556,0.233,0.240,0.896,2.613,2.235,8.162,0.695,0.756,4.027,0.065,0.055,0.816,0.140,0.140,0.654
3.725,3.412,14.485,0.255,0.263,0.984,2.573,2.201,8.037,0.689,0.751,3.996,0.064,0.054,0.804,0.144,0.142,0.664
3.722,3.411,14.473,0.260,0.268,1.003,2.566,2.195,8.016,0.688,0.751,3.994,0.063,0.053,0.797,0.143,0.142,0.663
3.728,3.424,14.509,0.292,0.301,1.126,2.542,2.175,7.940,0.685,0.752,3.986,0.063,0.053,0.791,0.145,0.144,0.667
3.668,3.401,14.393,0.461,0.475,1.774,2.307,1.973,7.205,0.670,0.742,3.912,0.062,0.052,0.784,0.168,0.158,0.718
3.813,3.555,15.019,0.434,0.448,1.672,2.429,2.078,7.587,0.727,0.825,4.293,0.061,0.052,0.769,0.161,0.152,0.698
4.188,3.943,16.581,0.223,0.230,0.859,2.894,2.476,9.040,0.879,1.054,5.321,0.058,0.049,0.728,0.134,0.134,0.633
4.142,3.892,16.449,0.138,0.142,0.531,2.925,2.503,9.137,0.893,1.067,5.395,0.061,0.052,0.774,0.124,0.128,0.611
3.896,3.591,15.251,0.158,0.163,0.609,2.768,2.368,8.646,0.774,0.874,4.560,0.064,0.054,0.807,0.131,0.133,0.630
3.745,3.440,14.623,0.212,0.218,0.817,2.602,2.226,8.129,0.721,0.797,4.208,0.064,0.053,0.801,0.146,0.144,0.669
3.750,3.430,14.567,0.155,0.159,0.596,2.686,2.298,8.390,0.710,0.781,4.131,0.064,0.054,0.802,0.136,0.138,0.648
3.748,3.425,14.543,0.158,0.162,0.607,2.686,2.297,8.387,0.704,0.772,4.093,0.064,0.054,0.805,0.137,0.138,0.651
3.710,3.395,14.426,0.196,0.202,0.754,2.611,2.233,8.156,0.695,0.762,4.039,0.064,0.054,0.811,0.144,0.143,0.667
