44554.456,2.439,8.797
44606.387,2.441,8.806
44666.405,2.444,8.819
44734.602,2.448,8.831
44811.011,2.451,8.847
44895.789,2.456,8.862
44988.679,2.460,8.883
45089.341,2.465,8.901
45198.414,2.471,8.924
45315.160,2.478,8.947
45439.940,2.485,8.973
45572.603,2.493,8.997
45712.344,2.501,9.026
45860.163,2.508,9.055
46014.659,2.516,9.085
46176.625,2.525,9.116
46345.577,2.535,9.149
46521.390,2.546,9.184
46703.847,2.556,9.220
46892.400,2.566,9.258
47087.518,2.575,9.296
47288.616,2.585,9.334
47495.523,2.596,9.377
47707.964,2.608,9.419
47925.967,2.620,9.463
48149.260,2.631,9.506
48376.952,2.644,9.550
48610.056,2.658,9.597
48847.478,2.672,9.645
49089.258,2.686,9.691
49335.268,2.699,9.740
49585.087,2.712,9.788
49838.415,2.726,9.840
50095.771,2.738,9.889
50356.397,2.752,9.941
50620.279,2.768,9.995
50887.304,2.785,10.047
51157.061,2.799,10.100
51430.095,2.811,10.154
51705.567,2.827,10.208
51984.013,2.845,10.263
52264.717,2.860,10.319
52548.431,2.873,10.374
52831.251,2.887,10.428
53119.750,2.905,10.486
53407.992,2.923,10.545
53701.855,2.937,10.602
53998.477,2.951,10.662
54294.118,2.969,10.718
54596.763,2.989,10.778
54896.396,3.003,10.837
55202.531,3.017,10.897
55510.994,3.035,10.961
55819.205,3.053,11.020
56128.989,3.071,11.081
56440.780,3.087,11.141
56753.874,3.104,11.204
57068.611,3.122,11.268
57384.431,3.139,11.329
57701.266,3.156,11.391
58016.776,3.173,11.455
58333.437,3.189,11.519
58649.379,3.206,11.577
58968.858,3.225,11.643
59280.793,3.242,11.704
59595.478,3.259,11.766
59907.082,3.276,11.825
60214.998,3.293,11.887
60522.987,3.309,11.949
60824.766,3.325,12.005
61123.481,3.342,12.067
61416.644,3.359,12.123
61702.179,3.375,12.181
61979.351,3.389,12.238
62247.458,3.403,12.289
62506.384,3.419,12.340
62754.584,3.433,12.393
62990.413,3.445,12.435
63214.101,3.456,12.478
63424.334,3.469,12.520
63620.597,3.481,12.562
63800.220,3.491,12.595
63963.670,3.496,12.628
64109.718,3.501,12.656
64236.794,3.509,12.684
64344.870,3.517,12.705
64432.467,3.523,12.720
64499.697,3.527,12.733
64544.266,3.531,12.742
64568.340,3.534,12.750
64568.736,3.537,12.745
64546.475,3.535,12.743
64500.567,3.534,12.731
64430.764,3.533,12.721
64339.078,3.529,12.702
64222.772,3.521,12.682
64083.047,3.511,12.651
63920.552,3.498,12.620
63736.381,3.484,12.583
63529.492,3.470,12.543
63302.011,3.456,12.501
63054.162,3.443,12.451
62786.584,3.430,12.396
62500.066,3.416,12.340
62196.800,3.401,12.277
61877.094,3.383,12.215
61542.637,3.366,12.151
61193.599,3.348,12.083
60832.763,3.328,12.009
60460.973,3.306,11.936
60078.793,3.284,11.862
59688.952,3.264,11.784
59291.098,3.245,11.706
58888.041,3.221,11.625
58480.054,3.197,11.548
58069.141,3.173,11.464
57655.439,3.152,11.385
57240.855,3.130,11.302
56825.987,3.107,11.218
56412.698,3.086,11.135
56000.786,3.065,11.057
55591.464,3.040,10.975
55185.453,3.015,10.893
54784.167,2.994,10.817
54387.659,2.976,10.739
53996.566,2.955,10.660
53611.367,2.930,10.582
53232.675,2.908,10.508
52860.809,2.893,10.437
52495.893,2.872,10.365
52139.004,2.849,10.295
51789.455,2.830,10.225
51448.485,2.814,10.157
51115.318,2.796,10.092
50790.516,2.776,10.027
50473.648,2.760,9.966
50165.631,2.745,9.904
49866.236,2.727,9.845
49575.221,2.709,9.789
49292.819,2.696,9.731
49018.578,2.682,9.676
48752.951,2.666,9.625
48495.820,2.650,9.575
48246.927,2.639,9.524
48006.208,2.627,9.476
47774.083,2.613,9.432
47549.593,2.599,9.389
47333.575,2.588,9.345
47125.373,2.578,9.304
46925.195,2.566,9.265
46732.838,2.554,9.226
46547.907,2.545,9.190
46371.200,2.537,9.156
46202.009,2.527,9.121
46040.143,2.516,9.090
45886.427,2.507,9.059
45740.127,2.500,9.030
45601.507,2.493,9.002
45470.344,2.487,8.978
45346.876,2.481,8.952
45230.772,2.474,8.931
45122.397,2.466,8.908
45021.380,2.460,8.888
44928.306,2.456,8.869
44842.771,2.452,8.852
44764.897,2.449,8.837
44694.655,2.446,8.825
44632.561,2.443,8.812
44577.990,2.438,8.799
44531.644,2.434,8.793
44493.011,2.432,8.785
44462.525,2.432,8.778
44439.971,2.431,8.774
44425.573,2.430,8.771
42987.829,2.351,8.487
42988.168,2.352,8.487
42998.543,2.352,8.488
43019.182,2.353,8.495
43050.221,2.355,8.499
43092.008,2.356,8.507
43144.168,2.359,8.518
43207.155,2.362,8.531
43280.462,2.367,8.545
43364.583,2.371,8.562
43459.464,2.377,8.580
43565.017,2.383,8.602
43680.978,2.389,8.624
43807.713,2.397,8.650
43944.863,2.405,8.676
44092.371,2.412,8.704
44250.186,2.419,8.735
44417.871,2.427,8.769
44595.361,2.438,8.805
44783.167,2.449,8.841
44979.987,2.461,8.880
45186.237,2.474,8.922
45401.672,2.485,8.964
45625.643,2.495,9.008
45858.278,2.508,9.052
46099.153,2.522,9.103
46347.749,2.535,9.151
46604.062,2.547,9.201
46867.558,2.560,9.253
47137.719,2.575,9.306
47414.775,2.592,9.361
47698.018,2.609,9.415
47986.966,2.625,9.474
48281.502,2.640,9.531
48580.822,2.656,9.590
48885.151,2.672,9.653
49194.388,2.690,9.712
49507.106,2.708,9.775
49824.217,2.726,9.836
50144.998,2.742,9.899
50468.736,2.760,9.964
50796.093,2.776,10.029
51125.130,2.792,10.094
51456.351,2.814,10.158
51793.618,2.835,10.226
52132.699,2.852,10.293
52472.435,2.870,10.360
52813.011,2.891,10.426
53159.968,2.908,10.496
53506.992,2.925,10.563
